,id,comment_text,severe_toxic
1232,0350c82d1f207e0e,bleh im all out of ideas is there really something wrong with the server or what the damn thing wont work for me either helveticafontnewsvg my upload of segoe ui was actually a png to begin with,0
1233,0351193e487aa72f, please stop if you continue to vandalize wikipedia you will be blocked from editing   talk  ,0
1234,03513414863c8c92,will you be archiving nws and spc maps from today and tomorrow to include on the page do you think it would be a good idea ,0
1235,03516d7b4b7ff4e6,npov tag an anonymous user removed the npov tag yesterday without any comment i dont think the article is quite ready for that yet because its problems are not really resolved it retains a poison pen hangover from what seemed to be edits from anonymous users with an agenda and we ended up with some odd compromises like a miranda devine mention in the first paragraph shes really not important enough imho dodgy sources like cnsnewscom continued overemphasis of race etc others may not agree but lets see,0
1236,0351b4ab02220392,i have added some introductory material that i believe clarifies some issues disorders of attachment are not like chickenpox they my occur in many forms and may even amount to normal variations and this point should be included in the article,0
1237,03524686ee6c5f17,dhoni is a rajput mediaexampleoggdhoni is s arajputcheck this linkhttpmyoperacomaaryanrajputblog,0
1238,03527506fc5edf1e,i know what youre guilty of though  ive seen you up the page threatening jazz with outing and threatening me too  how come all willies friends are cyberthugs,0
1239,0353c822ffd2cb52,reliable sourceyour reference doesnt even exist   ,0
1240,0353e91b974e8348, declineremoving the threat from this page is not sufficient unblock will not be considered until you have unambiguously retracted the threat of legal action this point is not open to debate,0
1241,03545107ce7f46cf,also the last part of the last scentinence do things is not really that descriptive of what is happening,0
1242,0355340e1d4c1e33,re this it looks like ultrabias   ,0
1243,0355b53bd9f56e69,open the old page again my name is irene tandry i dont care about your contribution but i hate you blocking my account in wikipedia so that i didnt get second chance to fix the page i made i ask you can you open see me novel into the new page so i describe that page in my own words,0
1244,0355b79cb7deea97,is a common prostitute a sockpuppet ive done lots of edits perhaps  but the  project is now gone so its only about  edits i can become foulmouthed  is your basic sockpuppet mouthpervert pervert cest moi fourthave,0
1245,035737d691448f60,duly noted  advice well taken and ill try to do the same for seemingly sarcasting remarks i find in the future happy editing ,0
1246,0357407f560ce946,does fall under wikipedias nor policy,0
1247,0357e9f61a0f2e14, homosexuality hi everyone i would like to come out and admit my homosexuality  cheers talk ,0
1248,03585d8dd27a3653,please do not deletehi i am  please do not delete my entries if you need to contact me aolcom or  on yim or aim,0
1249,0359869a363d0a94,shai hulud all shai hulud albums see shai hulud discographyvocalists a profound hatred of man chad gilbert hearts once nourished with hope and compassion chad gilbert the fall of every man chad gilbert a whole new level of sickness geert van der velde crush em all vol  geert van der velde that within blood illtempered geert van der velde a comprehensive retrospective or how i learned to stop worrying and release bad and useless recordings damien moyal chad gilbert misanthropy pure matt mazzali,0
1250,03598b5d14ef4dba,we are trying to produce useful and informative and sourced articles,0
1251,035ac097193cab0d,i am talking you are reverting me because we must talk and you do not as i can see from this wikipedia oui ,0
1252,035b0411abf2d5e2,ditto we have tags as such andother english sources sugest tehsame too,0
1253,035bd3aeb4083093,homosexual marriage is totally gay well it is  ,0
1254,035ca1eb03866802, name microsoft lists the name as groove music in several sources a name that has been repeated by several news sites winbeta wmpoweruser gotta be mobile this is xbox infersealso note that the image used on all news sites even the one that dont call it groove music use the image that reads welcome to groove music so i suggest renaming the page   ,0
1255,035cc7054efd4973,franconians let me say it with marlene dietrichwhere are all the franconians gonei remember that there are not only low franconian dialects related to dutch but rhine franconian dialects spoken in hesse rhinelandpalatinate and luxembourg e g and main franconian dialects spoken in northern bavaria because it is not true bavarian dialects are spoken in the nuremberg area ,0
1256,035f6f5d35663717,i have once accidentally edited someone elses talk page comment before as well that time it did not result in a block,0
1257,035f7387511a7402,yes i am a notorious stalker of talk pages  you userfied an article for me back in april and i guess your talk has been on my watchlist since then regards,0
1258,0361ab734c4b2313,no it does not the infobox clearly says they are gone but this discussion is old every now and then someone says if we write x someone might assume y the consensus is we cant hold ourselves responsible for what people wrongly assume out of their own volition if we write x someone might also assume w and z too we can further clarify in the article body but turning this infobox into a copy of the infobox on internet explore  article or whatever comes last surely isnt the way to gostill if you are not convinced you can proceed with wpdr call wp or something best regards   ,0
1259,03624b38905d611f,why im talking to you,0
1260,0362add8c95bfc0b, silesians andrew i have not made any comments out of a desire to provoke you i have been editing this article out of a desire to ensure it meets the standards and conventions of the english wikipedia i am sorry you had a negative experience with the german wikipedia but that is a separate project from this english project assuming good faith is a fundamental principle of the english wikipedia i advise you to give editors a chance instead of assuming the worst i inquired about silesianpolish because silesians are sometimes considered a separate ethnic group i am not sure what you mean by reverting the article upside down my editing has been done to ensure that its formatting and style is consistent with other biographical articles as i do not anticipate being able to copyedit the article further i am removing it from my watchlist good luck with the article olessi  thanks for you comments and in fact fruitful discussion you are right that the work of a person is most importanthowever there are much present and past propaganda which destroy the peace if only some people would show objectivity and patience as you did it could be clear up to mention nationality is however important since exceptional individuals inspire new generation of a nation unfortunately nations or ethnic groups will still exist i have to hope for peaceful coexistence of them and fair competition seems to me that competition has to exit too  best if for fun onlyi am conscious that english and german wikipedias are separate projects but you see when i approach german wiki dzierzon article the polish relevant article was attacked by some germansilesianpolish guy it cost me more then here on en wiki to settle the pl article well so sorry if you did feel bad about my attitude possibly i explained more my excitementwith silesian is in short like this originally they were slavic tribe spoke polish as i mentioned for some  to  hundred years there were under german governments they had bad time as you possibly can imagine many of them married with german and wereare of course confused who they are you know the pressure on east of resilient nation and of course polishgerman conflicts continued finally in  poland returned and become new problem for some of the natives even those who honestly considered himself polish silesians at the end of war could be persecuted there in poland was complete disorder soviets and communists arrived most of them real simpletons any way national government  just prosoviet mafia was mostly occupied with fight against democratic opposition polish borders were shifted we lost some  of our area and millions of people from east territories moved to present west poland you can imagine that most of them were not intellectuals at all some of them completely simple people they spoke different polish dialect also on top of this in the post war prosoviet atmosphere criminals found good playground well i do not know if you are familiar with criminal minds  unfortunately i am this is like gangrene on fresh wound literally thus many of the native silesian could be robber in poland which they wanted so much i believe that in such conditions many simpletons could use the opportunity accusing natives to be germansnow the present time some of the falsely accused people remember the tragic experiences and want rehabilitation and apology  they could be absolutely right however there are many germans who want their property back and some just using opportunity to stir in internal polish affairs  despite the final border agreement between poland and germany signed on  november  and governments effort to improve relationsfinaly i have to say i beleave that polish are hospitable and very often na ve not many realize that politic need caution those who realize that have a hard time to wake up the na ves some procentage remember lectures of history and objectively too many germans are toublemakers i am also convinced there exists something like national character you can have obviously you own opinion let me have my ownreturning to silesians it is something close to squaring the circle  i wish the true silesian all the best but i do not want fith column  on polish terytory in additionsorry if i used posibly ofencive reverting the article upside down that was in the heat of the battle wich i still have with ge wiki they just arogantly do not answer if they do not like and refuse mediatior at any imaginative pretext that suckssorry and thanks again feel free to contact me any time you needbest regards andrew   december,0
1261,0362e12d6034faea,list of films considered the worst,0
1262,03639566dc5f2f18,youre most welcome enjoy wikipedia,0
1263,03683bf10116e9cc,and as i pointed out there is no incident to report  you wasted their time and mine,0
1265,036adadd3826b75a,banging your head against a wall hi i see jayjg has been leaving messages on your page with his false concern about the rules and supposed reasonableness  in reality jayjg is a rabid zionist and is trying to purge wikipedia of any negative information about zionism and is trying to paint muslims in a bad light  along with many of his cohortsthe problem is that jayjg is part of the wikipedia cabal  when there were elections despite massive efforts to the contrary a number of people got a higher vote percentage than jayjg  but jimbo wales put him on arbcom anyhow  jimbo has shown his true colors as wellthese people control wikipedia  they are all together and attacking you  no one is coming to your aid  this is because they control wikipedia with jimbo at the center and have more or less driven off everyone else  you are banging your head against a wall here  any massacre by zionists against palestinians will be covered up disorted justified etc anyone who attacks an israeli soldier will be castigated heremy suggestion is to direct your efforts to somewhere more creative like a wiki encyclopedia that is not prozionist and antimuslim like this one  or if you do continue here for a little bit to spend less time  it is better to waste  hours of time accomplishing nothing than   eventually you will give up here everyone does  you are fighting a losing battle,0
1266,036b647db20517b8,i could care less about american hefeweizen make a seperate article this is about hefe in general id like to add granville island breweries to the list but lo and behold its a list of american brands and gib is canadian go figurejackmont oct  ,0
1267,036cc50c344dd062,cheers i wondered if you were doing it when i saw you make some edits ill see what i can do   ,0
1268,036e52c8ef8da3e8, rehappy turkey day thank you very much and i wish you the same  porpoise ,0
1269,036e7a0cda983461,not tactics you create a page about a nonexistant subsiduary change all the links and then complain when things dont go your way you created the chaos and then demand that others fix the problem that you created you stuffed it  you fix it pretty simple in my book things were pretty good until you invented the bmw motorrad subsiduary and changed everything now that it has been shown that you were wrong you blame everyone else for the chaos caused by your arrogance maybe returning things to how they were before you broke it would be a good idea oh an apology would also be good,0
1270,036f97f61b856d0c,well we all know that the only way usertwat can get off is by blocking other users ,0
1271,03707093b18455e4,to the writer of above paragraph how mean and rude your statements are van johnson was a wonderful actor eve was the love of his life and what you wrote above that he liked young men and teenage boys is lies he was not gay he was bisexual according to eve and from other sources please do not disrespect actors on wikipedia,0
1272,037169aeab4fe93d,service branch as the table is currently designed nonarmy service branches are added as a note in the grade column  this looks a bit cludgy  would it be worth adding a separate service branch column instead,0
1273,0371e048295a49e0,she has said that madonna is a major influence,0
1274,0372f0f1e267f9ea,to father tanner thank you for bringing some sanity to this article  after having read the latest version i must say that it very well balancedconsidering some of the horrible slanting that it experienced for a while there  i would think that protecting the page is a good idea even if it means my newly created account wont work that is if the tone remains such as it is presently  on fish campmores blog i have read through much of it  mostly it is complete trash  the rest of it shows very poor scholarship at best  the threads on it during july were very shrill and completely out of line  i would not like to see it linked for those very reasons  cecfan  august ,0
1275,03745d0f2ee0b21c,is it still a stub,0
1276,0374aa543ae864ff,hi umeboshi thanks but i think im just going to let this topic go as far as wikipedia is concerned it is too stressful to do battle with some of these characters and i dont really know my way around the various political systems if you are interested in reposting and pursuing the topic i think that would be great ive got to release it i had steam coming out of my ears last night and at this advanced age ive reached thats not too good thanks again and i hope you are having a very nice day today best wishes,0
1277,0375a278a38b52f3, rollback rights request hello i see you are listed as an admin who is willing to consider and grant rollback rights i would ask for that consideration at this time i have  edits and have reviewer rights i have written ten articles and helped two gain good article status please feel free to ask me any questions needed thank you for your time   ,0
1278,0375fc92bebaab55,current events storyhi i removed the story you posted on cuurent events for several reasons the story didnt seem to belong on the date where you placed it if the story was reported in a newspaper dated january  it shouldnt be listed under the january  events i know this may be an important story in belize but as far as i can tell only one newspaper is carrying it and there are no hits on google news it doesnt appear to be of global importance which is usually what it takes to be included on current events the summary was way too long two or three sentences is usually the maximum for a summary if it wasnt for the first two points i would have attempted to edit the summary instead of deleting for now im going to remove the story but if you can find more sources please feel free to include a short summary and link on the correct date    jan  utc,0
1279,037629b6f574ae1f,overrated derek jeter is overrated i dont like him at all he shouldnt be making  mill a year for having average seasons,0
1280,03766a4c4b985009,erhes me  please feel free to check out my user page,0
1281,03772988d6d91d2b,hi rick thanks for your message i tried working on this but the current complexity of templateinfobox city is too high for my brain to handle i tried some transformations but failed i cant fix it for my taste this is out of control,0
1282,03795caeaa02b687,redirect talkcoombe junction halt railway station,0
1283,0379e7fe575bdba8, ferrari  sorry spute when i saw you hadnt touched the page for nearly an hour i thought youd finished editing if id known you were still going i wouldnt have butted in  ,0
1284,037cf9d6a84df11a, about your delete ok im talking to you as a wikipedian so please forget from this conflict and focused on the facts ok the herut was never israeli minister therefor she can not be the major party ok and about her policy i see you know hebrew so read this                                                                                                                                           httphewikipediaorgwiki for god sake this is wikipedia is mean to bring people facts we should not enter this conflict here ok there is forums for that i wont even argue with you about this conflict if you want you can be a member here httpswwwfacebookcomjewishvoiceforpeacefrefts and write your opinion wiki is not the right place,0
1285,037d9ddfa05788d7,fixed  thanks for catching that,0
1286,037f3d36a361798d,thanks again for both your help and your support,0
1287,037f4ca77bf8a95b,redirect talkcentral statistical office india,0
1288,037f8fbe6e9cbe03,ghe youre a fag learn it know it,0
1289,0382df28aff2387b,first of all theres no need at all to apologise about discussing your dispute here secondly i think it would be a good idea or actually an essential step in solving the dispute to back off from this for a few days maybe even a week as youve been backandforthing for months already another week cant possibly hurt youll find that walking away and editing some articles unconnected with farming or with animal welfare will help put this whole hill of beans into its true perspective it will give us time to find other better or at least more widely acceptable images to use after i am ready i will start a new section in article talk where we can take this matter forward and arrive at a solution we can all live with how does that sound,0
1290,0382f1ce0855c5e1,there appear to be no serious objections to the changes that i made i think from this point on youre good to go if i can be of any further service dont hesitate to contact me       ama ,0
1291,038327604e7dece8,just a thought hey jeremywhy dont you wash your vagina why do you insist on letting it smell like a musty pile of tuna im tired of smelling it babe when we make love i do you doggy style and the smell just pierces my nostrils i have to turn away it disgust me so much also wipe your ass a little better im getting shit on my dick and thts fucking gross you cunt,0
1292,0384515afa407869,hey what the heck do you think watch this page means i didnt have anything with the recent vandalism and personel attacks on my account guess what i am just here to freaking edit stuff in a good way when you idiots screw it up by blaming me for something i didnt do i get pissed now what the hell is going on here,0
1293,0385a6802aa15cdf,i agree some of the speculations need to be trimmed down and attributed im removing the second section on moores law as it seems especially speculative ive no idea where those numbers are from moores law itself is too significant to cut out entirely but ill try to ground it more in reality ill look for some sources for the bits in the singularity technologies heading as for the article being uncritical im just not seeing it theres decentsized section of attributed criticisms     nov  utc,0
1294,038681c962c749a2,apparently you dont realize that your colllege operates under  small digits if those are blocked you are gone for good also i will not bother agruing with you on your opinions not like i can change them but you are a troll a sockpuppeter and a vandalizer if it takes a block of  because we have had nothing but trolling from that college that that is what it takes daedalus talk    are u sure about that,0
1295,0387e49127fa92ec,references in the talk,0
1296,038947bbf889cb2a,fuck you both im not interested in what either of you think ,0
1297,0389ade9cabebb7c,hi i see that you blanked the gay article but only administrators are actually able to delete pages it is best to let the delete tags stand also if you want to make further experiments there is a sandbox where tests and experiments are encouraged have a look at the welcome page for information about contributing to the encyclopedia thanks,0
1298,0389faad1e7b9d3f, silly details sihanouk continued to live in luxury in cambodia after he resigned he was provided with an airconditioned residence and complained in his memoirs from the period about running low on rum for his bananes flambles desert  that second sentence adds nothing to the article and actually sounds a bit silly  so his luxury residence was airconditioned  so what  he ran out of rum for desert  come on this is an encyclopedia  silly details like this have no part in a biographical article  ,0
1299,038a01a453281299, according to tv history channel  nova the stove impacts us little today and is not important  the stove is difficult to make work correctly  the complicated flue will back smoke into the room if not operated just right  as a result the design was never popular even in franklins time and quickly fell into disuse  i dunno if theres a connection between the franklin stove and boxshaped fire boxes used today  i dont recall any mention of the fact on the tv special,0
1300,038ac3ad69a6d352,this game is teh awesome,0
1301,038d517531fb35cd,featuring your work on wikipedias front page dyks  thank you for your recent articles including partita penderecki which i read with interest when you create an extensive and well referenced article you may want to have it featured on wikipedias main page in the did you know section articles included there will be read by thousands of our viewers to do so add your article to the list at ttdyk let me know if you need help  reply here wikiproject assessment tags for talk pages  thank you for your recent articles including partita penderecki which i read with interest when you create a new article can you add the wikiproject assessment templates to the talk of that article see the talk page of the article i mentioned for an example of what i mean usually it is very simple you just add something like wikiproject keyword to the articles talk with keyword replaced by the associated wikiproject ex if its a biography article you would use wikiproject biography if its a united states article you would use wikiproject united states and so on you do not have to rate the article if you do not want to others will do it eventually those templates are very useful as they bring the articles to a wikiproject attention and allow them to start tracking the articles through wikipediaarticle alerts and other tools this can help you too as the wikiproject members will often defend your work from deletion and try to improve it further feel free to ask me any questions if youd like more information  reply here ,0
1302,038dedc0c7d0a020,none taken no hard feelings at all  paranoia is what keeps the world interesting  and i wouldnt trust me eitherand thanks jimbo,0
1303,038e58a988428855,just in case you think about deleting any of the written context i have put on wikipedia i must tell you that all of it is from an excellent source especially the article on rafaella hutchinson as i was her best friend at st hildasthank you for reading this and raffie if you read this please keep in contact i miss you,0
1304,038eb361452a27e4,that is to say are you gay or straight,0
1305,038eca8028e06558,its a little bit too revisionist for my liking the first two batches anyway but i can live with it  probably ought to have a prominent link to them somewhere though,0
1306,038fa68c579f7b8a,the german version i find a quite detailed article on this topic in the german wikipedia deuglyducklingtheorem but i dont understand german so it would be great if someone could translate that one into english,0
1307,0391fa5d2ea8a52a,anonymous antivandalism vigilant vigilante,0
1308,0392452585b760e3,wrong licensesi have corrected the licenses for the majority of the images you have uploaded the exceptions areimagewankhede mumbaijpg  on the flickr page the author has apparently agreed to license the image under one of the free creative commons licenses but failed to actually change the licensing imagejpg  concern that the creator is in no position to submit the image under a creative commons license as it depicts a billboard for a film and copyright to it is held by somebody else than the photographer as such the photo may not be used on wikipedia except perhaps under fair use policy which probably doesnt apply or under panorama freedom depending on what the copyright law of india says on this topicimagebipashajpg  image description page implies that it is licensed for noncommercial use only contradicting your copyright tag such a restriction is not acceptable on wikipedia in addition the link to the original source which could clarify which condition is correct of the image is missingimagebomjpg  the link to the original source at flickr is missing author uploads images to flickr as all rights reserved imagechowpattijpg  to verify that the image is indeed under the license you claim the author should probably email the wikimedia foundation and confirm that it is indeed under that licenseimagehydmalljpg  the flickr page states that it is under a creative commons noderivative license a license that prohibits the image to be modifiedused in derivative works is not acceptable on wikipedia eitherimageinfobangalorejpg  no evidence of the image being under a free licenseimagebrigaderoadjpg  flickr page states all rights reservedimagehooglyjpg  the link to the original source at flickr is missing author uploads images to flickr as all rights reservedimagehafjpg  flickr page states all rights reservedimagebangtempjpg  creative commons noderivative licenseimagekolkahomesjpg  all rights reservedimagedelhimalljpg  creative commons attribution noncommercial noderivative license unacceptable on wikipediaimageyamunjpg  all rights reservedimagekolkjpg  all rights reservedimagemyspalbangjpg  all rights reservedimagebangalorejpg  the link to the original source is missing no evidence that it is under the creative commons licenseimagelalbaghjpg  taken from wikitravel uploader ought to confirm that he is indeed under the author and that he has licensed it under the license indicatedimagenagpurjpg  who made this imagethere are several issues here there are multiple creative commons licenses not all of which are acceptable on wikipedia in particular licenses that prohibit commercial use or making of derivative works are considered unfree and cant be used on wikipedia except as provided by the fair use policy creative commons atrribution and creative commons atrribution sharealike licenses are okay also there are multiple versions of the licenses creative commons atrribution sharealike    and  are all distinct licenses the problem is that the upload dialogue only lists the  versions and not the earlier ones when the image is under one of the older licenses you ought to edit the image description page and correct the number as far as i can see flickr only uses the  versions of the licensesin addition some of the flickr authors have indicated that they allow the image to be used on wikipedia without making it clear that they release it under one of the acceptable licenses a permission that only extends to wikipedia is not sufficient either you should ask the authors to do one of the followingchange the flickr page to license the image under creative commons attribution or attribution sharealike license apparently this would change the licensing for all images and this may not be what they intend to dopost a message to the image page with a text similar to the followingi creator of the image agree to license it under the creative commons attribution license link alternately under the creative commons attribution sharealike license link this declaration overrides any statement to the contrary on this pageemail the wikimedia foundation permissionsenatwikimediadotorg with a message similar to the above also specifying which image images the user intends to release under the license this would be the best choice if the author doesnt want to reveal his identity on wikip,0
1309,039255a63777897e,based on abusive edit summaries and pages he is editing at,0
1310,039281cfaf5a7462,lol dumb arabs and their you cant show my god heres a bomb because i have sand in my vagina fucking towelheads,0
1311,03929535a2a11ac3,i know i reaslised that music videos are themselves part of the legacy and that the music videos and racial issues should go together as they as linked strongly then i thought oh what the hell lets put critical and commerical together i shuffled paragraphs and pictures around and now it makes sense we can get thriller  sorted today if people will allow it to have its own page i dont mind what you do with it here on thriller,0
1313,0392de34030477e6,i agree her actual usage is of russia i will revert now to the version that we have all consented to  ,0
1314,03934313211c4077,i was telled it would be a single dont merge  pzzschool,0
1315,039412db39909ee3, israelipalestinian conflict protect yesterday there were relevent and reliablysourced casualty figures added to the israelipalestinian conflict article and some editors objected to this it seems you were called in to quickly protect the page from editing effectively blocking the inclusion of the figures you cited edit warring the more accurate term would be repeated reverts from those who did not like the figures for political reasons there are casualty figures in all the conflict war battle etc wiki articles i have referenced why not this one thanks   romac the edits which you tried to make were a set of statistics for one year only which you attemepted to place in the first paragraph of an article describing a conflict of over sixty years this article covers an issue of extreme sensitivity and complexity the fact that your edits sparked so much conflict and opposition speaks for itself here at wikipedia we value the ability to achieve consensus and to be fair to many viewpoints and believe it or not we often do achieve that at the article israelipalestinian conflict it is not enough to disinegnuously claim that your figures were reliable without addressing any of the underlying issues or any of the conflicts which it clearly and immediately caused to repeat statistics for just one year of the conflict do not belong anywhere in the articles lead there are a wide variety of figures which either side could quote all in the name of objectivity which would clear and unacceptably attempt to create a slant towards one side or the other please note this is why we are careful when making edit to be sure that we actually have consensus rather than simply telling others that they should provide consensus   i strongly object to your calling me disinegnuous sic you wrote on the article talk page that you agreed with  who argued that the statistics might be biased do you not regard haaretz as a reliable source please explain more clearly why you feel that citing reliablysourced and uptodate civilian casualty statistics in an article about a war battle or conflict is disingenuous if you or any other editor want to add more statistics covering a longer time period then go ahead but do not delete relevant content added by other editors yes the edit sparked so much conflict and opposition but note also also that here at wikipedia we do not determine what is fair through intimidation by numbers there is a big difference between consensus and false compromise   i apologize if you felt i was offending you in any way i only meant to describe the appearance of your edits not to describe you personally in any way if other editors deleted some edits it is because they genuinely felt there was a reason to do so and that the material was not beneficial or fair to the article i responded to your concerns and issues further at the article talk page thanks    apology accepted and i will also make my further comments on the article talk page i am not a singleissue editor i get around a bit on wiki saw the haaretz report and very much believe it is something very relevant to the article i cant say i know for certain why other editors deleted the material i try to assume good faith well see   repeated reverts from those who did not like the figures for political reasons  motive doesnt really matter its still edit warring its still disruptive protection is not an endorsement of the current version zman the subject of this article is a deadly conflict the lede is huge  and yet it contains no mention of the casualties clearly there is something seriously wrong as a result your action here while wellintentioned looks highly partisan worse than that it looks rather like like a cynical move to protect deniers those who wish to cover up atrocities the mass killings of mostly unarmed civilians in many cases recognised by western sources as warcrimes if the events at this article really offend you it would be a lot better to lock it at the alternative version talk ,0
1316,03942f728819a855, catarina i dont get that are you joking  talk to me   edits ps this will be the last post for a few hours i will reply by this afternoon,0
1317,0396d034896abe5b,surely you know how to use those see what i mean its petulant points like these that prove what im saying yes you can get your point across but dont insult and patronize someone else in the process  talk  cont ,0
1318,03973dbf647dfd78,persian please dont remove all references to people being persian without any explanation  sourcing  i almost blocked you for vandalism but then decided to place this on wpanbi please stop or at least discuss this on talk pages     ,0
1319,03975001faf8b735,here are the sources httpwwwjpostcomservletsatellitecidpagenamejpost and httpwwwisraelnncomnewsid but those are both just saying she was going to i cant find anything that says she has i was wondering if anyone else knew,0
1320,03979e43baa5f0e0,thank you very much,0
1321,0397ab0d989e8d3c,thank you for experimenting with the page oil price increases of  on wikipedia your test worked and has been reverted or removed please use the sandbox for any other tests you want to do take a look at the welcome page if you would like to learn more about contributing to our encyclopedia thank you for your understanding  a link to the edit i have reverted can be found here link if you believe this edit should not have been reverted please contact me,0
1322,039a1a8224674331, ive already described the ways in which your case looks bad arguing isnt likely to convince me considered everything that ive seen also please sign your messages on talk pages using four tildes  ,0
1323,039a5be679381a7e,my comments are being left up to warn others i have no idea what an spi is nor wish to waste any more time with you its clear your only purpose here is to smear the bnp since you are politically from the far left as your own page admits i suggest you think long and hard why you post here  as this place should only be for those are neutral on politics,0
1324,039b2a3155b61e28,no matter how many times i rethink it i cannot come to the conclusion that a creamery is a goddamn cheese categories sre for things of the same type and a category for northern irish cheeses should contain articles about northern irish cheeses not about cheese farms or cheese factories or cheese shops or people who make cheese how is this possibly open to interpretation creameries are not cheese,0
1325,039bf1d7da5cecc5,uh oh somebodies got internet muscles,0
1326,039bfd4c7a9927bb,what linkscontent on what page ,0
1327,039c226b85d5d248, birmingham sorry if the move was a bad thing i forgot to check the articles talk page and didnt realize it was quite that popular ive added a bit to the discussion page if youd like to give your opinion  tus the  ,0
1328,039ce4c51e58b537,how did you decide that bukkake always implies a female subject also just because a word has a historical meaning doesnt mean that it cant ever mean anything else as culture develops the word rap meant to knock as on a door up until the late  for example would you deny the more modern use of the term the english language has no board to regulate it as french does with the lacad mie fran aise so you have no basis for defining what the word means we have groups and documents that define the proper use of words like youre and your for example but none such for words like bukkake if it can be shown that it is used in a particular way that is valid my personal belief is that there is no need for the qualifier gay just as there is no need to call men having anal sex gay anal sex but thats really irrelevent i think it is important to make clear the historical implications but not to deny that we are currently creating and modifying language even the fact that we have taken the word bukkake splash from japan and created this very specific connotation of splashing not just anything but specifically semen and specifically onto a persons face shows that this term is elastic and subject not to rules that we impose on it but by the meaning that it has to the people who use it   ,0
1329,03a05b5751e52a2d,provence and nice hellothe deletion of the picture of nice of the article was cancelled but i absolutely dont see why nice should be part of provence it is part of paca of course but not of provence itself historicaly speaking nice belonged to provence during the middle age however istanbul was still byzantine constantinople more recently and on an article of greece no one will put a picture of istanbul,0
1330,03a0a8207851deed,it may seem trivial but your consistent refusal to use  to sign your comments suggests to me that you in fact have no desire to join the church of wikipedia  you merely wish to push one article through i see no evidence of your resubmitting the article  did you save it did you check for it after saving  rhaworth,0
1331,03a0e6449ff06683,please avoid entering disagreements which were started by vandalsthis user has a history of vandalizing references in articles  it took another user to tell him to stop removing cited material from a page and using those links to float above his modification though those links didnt back up his statement  this is the definition of a vandal  if you read his talk history you will see disagreements with other users where he removes cited material to impose his own uncited views ,0
1332,03a1cc1eae461657,  please stop adding nonsense to wikipedia it is considered vandalism if you were just trying to experiment then use the sandbox instead thank you,0
1333,03a23485f2cf7be4,yep the fpoc looks good  i may be around at  bst which i understand is evening here  just ping me on here and see if i respond ill have a lookin at your editor review after i think up a couple of questions to ask which ill be interested to hear your responses to cheers  ,0
1334,03a382ebf403ae29,it also said portos official website said the move was official it is not a primary source,0
1335,03a41173212b41a4,dear editor kindly ask user abhishek to  refrain from edit warring and vandalism sp balsubrahmanya is from andhra pradesh and has significantly contributed to telugu film industry when compared to others he has sung the maximum number of songs in telugu   ,0
1336,03a442121ca197bf,i hope others are around ,0
1337,03a50e06d4b4d1c0,personally i reckon this pretty much answered my original question jimbo and i feel its not a good fit for a userpage jimbo suggests continuing to think about it  i agree ive cheekily collapsed durovas comments about me above per her request because really theyre a much better fit on my talk page not this one everyone is as ever most welcome,0
1338,03a5eadb9db2b71d,articles for deletionhi orderinchaos do you think it would be appropriate for me to add   substprodnot notable enough to have sufficient neutral references from which to source information to make an article suggest moving current content to another wiki eg httpaustraliawikiacomwikimainpage australia wiki   to the following pagesgrassroots leftaustralian liberal students federationindependents australian nus factionnational labor studentsnational liaison committeesocialist alternative australiastudent unityaustralian labor studentsleft alliance australialove and rage australianational broad leftnational organisation of labor studentsnonaligned leftsmall  regionals thanks   answering machine ,0
1339,03a5f92e90946346,recent vandalismlook at the page history for the guy that keeps writing linkin park rulz hes changed the first section to that repeatedly no matter how many times we reverted it  ,0
1340,03a609a8af5906d3,cant seem to be bothered with actual fact,0
1341,03a749e7639fd6be,i am gaylove  i am gaylove  i am gaylove,0
1342,03a7e2d430589285, please do not delete my posts without explanation or warning i notice that your user page has a tag that says this user prefers discussing changes on the talkpage rather than engaging in an edit war evidently this is a lie   ,0
1343,03a8dc2a34c1ab39,the only vandals are pathetic wiki administrators as encyclopediadramaticacom says right,0
1344,03a91b47951ef376,regarding edits made during december   utcplease do not add nonsense to wikipedia as you did to the bendigo south east secondary college page it is considered vandalism if you would like to experiment use the sandbox thank you  if this is an ip address and it is shared by multiple users ignore this warning if you did not make the edits to which this warning refers,0
1345,03aa897f362fe82e, as well as  strom mr solid south himself,0
1346,03adcfb2f82fa0e2,you made the second m in macmanus a small m that is not how his name is written can you please explain why you did this,0
1347,03adcfd934238242,btw the article looks good for now as most of the information from the antijonathan sources are quite factual but this headsup is needed in anticipation of future blp uncompliant additions,0
1348,03add3eed68efd4c,re sorrynot your fault no need to apologize  i do appericate you letting me know  i am not sure how i will let things be heard from now on but we will cross that bridge when we get there  again no worries  take care tc ,0
1349,03ae891b8abe2356,so far i have these sources that i will use for william kaye estess and his contribution to education bush r r  estes w k  studies in mathematical learning theory vol  stanford university press  dainaloo,0
1350,03aebfdf95b10e4c,calling someone a consistent hypocrite is a personal attack pointing out a specific and relevant act of hypocrisy is not some of the same contributors accusing the journal articles associated with go as being of insufficient note were the same voting to keep the go article in the absence of any such third party mention beyond newsy blog mentions that is hypocrisy pointing it out however exasperatedly is not a personal attack,0
